date,open,high,low,close,average,volume,count
1624617290,122.0,122.0,122.0,122.0,122.0,1,1
1624617295,122.0,122.0,122.0,122.0,122.0,0,0
1624617300,122.0,122.0,122.0,122.0,122.0,0,0
1624617305,122.0,122.0,122.0,122.0,122.0,0,0
1624617310,122.0,122.0,122.0,122.0,122.0,0,0
1624617315,122.0,122.0,122.0,122.0,122.0,0,0
1624617320,122.0,122.0,122.0,122.0,122.0,0,0
1624617325,122.0,122.0,122.0,122.0,122.0,0,0
1624617330,122.0,122.0,122.0,122.0,122.0,0,0
1624617335,122.0,122.0,122.0,122.0,122.0,0,0
1624617340,122.0,122.0,122.0,122.0,122.0,0,0
1624617345,122.0,122.0,122.0,122.0,122.0,0,0
1624617350,122.0,122.0,122.0,122.0,122.0,0,0
1624617355,122.0,122.0,122.0,122.0,122.0,0,0
1624617360,122.0,122.0,122.0,122.0,122.0,0,0
1624617365,122.0,122.0,122.0,122.0,122.0,0,0
1624617370,122.0,122.0,122.0,122.0,122.0,0,0
1624617375,122.0,122.0,122.0,122.0,122.0,0,0
1624617380,122.0,122.0,122.0,122.0,122.0,0,0
1624617385,122.0,122.0,122.0,122.0,122.0,0,0
1624617390,122.0,122.0,122.0,122.0,122.0,0,0
1624617395,122.0,122.0,122.0,122.0,122.0,0,0
1624617400,122.0,122.0,122.0,122.0,122.0,0,0
1624617405,122.0,122.0,122.0,122.0,122.0,0,0
1624617410,122.0,122.0,122.0,122.0,122.0,0,0
1624617415,122.0,122.0,122.0,122.0,122.0,0,0
1624617420,122.0,122.0,122.0,122.0,122.0,0,0
1624617425,122.0,122.0,122.0,122.0,122.0,0,0
1624617430,122.0,122.0,122.0,122.0,122.0,0,0
1624617435,122.0,122.0,122.0,122.0,122.0,0,0
1624617440,122.0,122.0,122.0,122.0,122.0,0,0
1624617445,122.0,122.0,122.0,122.0,122.0,0,0
1624617450,122.0,122.0,122.0,122.0,122.0,0,0
1624617455,122.0,122.0,122.0,122.0,122.0,0,0
1624617460,122.0,122.0,122.0,122.0,122.0,0,0
1624617465,122.0,122.0,122.0,122.0,122.0,0,0
1624617470,122.0,122.0,122.0,122.0,122.0,0,0
1624617475,122.0,122.0,122.0,122.0,122.0,0,0
1624617480,122.0,122.0,122.0,122.0,122.0,0,0
1624617485,122.0,122.0,122.0,122.0,122.0,0,0
1624617490,122.0,122.0,122.0,122.0,122.0,0,0
1624617495,122.0,122.0,122.0,122.0,122.0,0,0
1624617500,122.0,122.0,122.0,122.0,122.0,0,0
1624617505,122.0,122.0,122.0,122.0,122.0,0,0
1624617510,122.0,122.0,122.0,122.0,122.0,0,0
1624617515,122.0,122.0,122.0,122.0,122.0,0,0
1624617520,122.0,122.0,122.0,122.0,122.0,0,0
1624617525,122.0,122.0,122.0,122.0,122.0,0,0
1624617530,122.0,122.0,122.0,122.0,122.0,0,0
1624617535,122.0,122.0,122.0,122.0,122.0,0,0
1624617540,122.0,122.0,122.0,122.0,122.0,0,0
1624617545,122.0,122.0,122.0,122.0,122.0,0,0
1624617550,122.0,122.0,122.0,122.0,122.0,0,0
1624617555,122.0,122.0,122.0,122.0,122.0,0,0
1624617560,122.0,122.0,122.0,122.0,122.0,0,0
1624617565,122.0,122.0,122.0,122.0,122.0,0,0
1624617570,122.0,122.0,122.0,122.0,122.0,0,0
1624617575,122.0,122.0,122.0,122.0,122.0,0,0
1624617580,122.0,122.0,122.0,122.0,122.0,0,0
1624617585,122.0,122.0,122.0,122.0,122.0,0,0
1624617590,122.0,122.0,122.0,122.0,122.0,0,0
1624617595,122.0,122.0,122.0,122.0,122.0,0,0
1624617600,122.0,122.0,122.0,122.0,122.0,0,0
1624617605,122.0,122.0,122.0,122.0,122.0,0,0
1624617610,122.0,122.0,122.0,122.0,122.0,0,0
1624617615,122.0,122.0,122.0,122.0,122.0,0,0
1624617620,122.0,122.0,122.0,122.0,122.0,0,0
1624617625,122.0,122.0,122.0,122.0,122.0,0,0
1624617630,122.0,122.0,122.0,122.0,122.0,0,0
1624617635,122.0,122.0,122.0,122.0,122.0,0,0
1624617640,122.0,122.0,122.0,122.0,122.0,0,0
1624617645,122.0,122.0,122.0,122.0,122.0,0,0
1624617650,122.0,122.0,122.0,122.0,122.0,0,0
1624617655,122.0,122.0,122.0,122.0,122.0,0,0
1624617660,122.0,122.0,122.0,122.0,122.0,0,0
1624617665,122.0,122.0,122.0,122.0,122.0,0,0
1624617670,122.0,122.0,122.0,122.0,122.0,0,0
1624617675,122.0,122.0,122.0,122.0,122.0,0,0
1624617680,122.0,122.0,122.0,122.0,122.0,0,0
1624617685,122.0,122.0,122.0,122.0,122.0,0,0
1624617690,122.0,122.0,122.0,122.0,122.0,0,0
1624617695,122.0,122.0,122.0,122.0,122.0,0,0
1624617700,122.0,122.0,122.0,122.0,122.0,0,0
1624617705,122.0,122.0,122.0,122.0,122.0,0,0
1624617710,122.0,122.0,122.0,122.0,122.0,0,0
1624617715,122.0,122.0,122.0,122.0,122.0,0,0
1624617720,122.0,122.0,122.0,122.0,122.0,0,0
1624617725,122.0,122.0,122.0,122.0,122.0,0,0
1624617730,122.0,122.0,122.0,122.0,122.0,0,0
1624617735,122.0,122.0,122.0,122.0,122.0,0,0
1624617740,122.0,122.0,122.0,122.0,122.0,0,0
1624617745,122.0,122.0,122.0,122.0,122.0,0,0
1624617750,122.0,122.0,122.0,122.0,122.0,0,0
1624617755,122.0,122.0,122.0,122.0,122.0,0,0
1624617760,122.0,122.0,122.0,122.0,122.0,0,0
1624617765,122.0,122.0,122.0,122.0,122.0,0,0
1624617770,122.0,122.0,122.0,122.0,122.0,0,0
1624617775,122.0,122.0,122.0,122.0,122.0,0,0
1624617780,122.0,122.0,122.0,122.0,122.0,0,0
1624617785,122.0,122.0,122.0,122.0,122.0,0,0
1624617790,122.0,122.0,122.0,122.0,122.0,0,0
1624617795,122.0,122.0,122.0,122.0,122.0,0,0
1624617800,122.0,122.0,122.0,122.0,122.0,0,0
1624617805,122.0,122.0,122.0,122.0,122.0,0,0
1624617810,122.0,122.0,122.0,122.0,122.0,0,0
1624617815,122.0,122.0,122.0,122.0,122.0,0,0
1624617820,122.0,122.0,122.0,122.0,122.0,0,0
1624617825,122.0,122.0,122.0,122.0,122.0,0,0
1624617830,122.0,122.0,122.0,122.0,122.0,0,0
1624617835,122.0,122.0,122.0,122.0,122.0,0,0
1624617840,122.0,122.0,122.0,122.0,122.0,0,0
1624617845,122.0,122.0,122.0,122.0,122.0,0,0
1624617850,122.0,122.0,122.0,122.0,122.0,0,0
1624617855,122.0,122.0,122.0,122.0,122.0,0,0
1624617860,122.0,122.0,122.0,122.0,122.0,0,0
1624617865,122.0,122.0,122.0,122.0,122.0,0,0
1624617870,122.0,122.0,122.0,122.0,122.0,0,0
1624617875,122.0,122.0,122.0,122.0,122.0,0,0
1624617880,122.0,122.0,122.0,122.0,122.0,0,0
1624617885,122.0,122.0,122.0,122.0,122.0,0,0
1624617890,122.0,122.0,122.0,122.0,122.0,0,0
1624617895,122.0,122.0,122.0,122.0,122.0,0,0
1624617900,122.0,122.0,122.0,122.0,122.0,0,0
1624617905,122.0,122.0,122.0,122.0,122.0,0,0
1624617910,122.0,122.0,122.0,122.0,122.0,0,0
1624617915,122.0,122.0,122.0,122.0,122.0,0,0
1624617920,122.0,122.0,122.0,122.0,122.0,0,0
1624617925,122.0,122.0,122.0,122.0,122.0,0,0
1624617930,122.0,122.0,122.0,122.0,122.0,0,0
1624617935,122.0,122.0,122.0,122.0,122.0,0,0
1624617940,122.0,122.0,122.0,122.0,122.0,0,0
1624617945,122.0,122.0,122.0,122.0,122.0,0,0
1624617950,122.0,122.0,122.0,122.0,122.0,0,0
1624617955,122.0,122.0,122.0,122.0,122.0,0,0
1624617960,122.0,122.0,122.0,122.0,122.0,0,0
1624617965,122.0,122.0,122.0,122.0,122.0,0,0
1624617970,122.0,122.0,122.0,122.0,122.0,0,0
1624617975,122.0,122.0,122.0,122.0,122.0,0,0
1624617980,122.0,122.0,122.0,122.0,122.0,0,0
1624617985,122.0,122.0,122.0,122.0,122.0,0,0
1624617990,122.0,122.0,122.0,122.0,122.0,0,0
1624617995,122.0,122.0,122.0,122.0,122.0,0,0
1624618000,122.0,122.0,122.0,122.0,122.0,0,0
1624618005,122.0,122.0,122.0,122.0,122.0,0,0
1624618010,122.0,122.0,122.0,122.0,122.0,0,0
1624618015,122.0,122.0,122.0,122.0,122.0,0,0
1624618020,122.0,122.0,122.0,122.0,122.0,0,0
1624618025,122.0,122.0,122.0,122.0,122.0,0,0
1624618030,122.0,122.0,122.0,122.0,122.0,0,0
1624618035,122.0,122.0,122.0,122.0,122.0,0,0
1624618040,122.0,122.0,122.0,122.0,122.0,0,0
1624618045,122.0,122.0,122.0,122.0,122.0,0,0
1624618050,122.0,122.0,122.0,122.0,122.0,0,0
1624618055,122.0,122.0,122.0,122.0,122.0,0,0
1624618060,122.0,122.0,122.0,122.0,122.0,0,0
1624618065,122.0,122.0,122.0,122.0,122.0,0,0
1624618070,122.0,122.0,122.0,122.0,122.0,0,0
1624618075,122.0,122.0,122.0,122.0,122.0,0,0
1624618080,122.0,122.0,122.0,122.0,122.0,0,0
1624618085,122.0,122.0,122.0,122.0,122.0,0,0
1624618090,122.0,122.0,122.0,122.0,122.0,0,0
1624618095,122.0,122.0,122.0,122.0,122.0,0,0
1624618100,122.0,122.0,122.0,122.0,122.0,0,0
1624618105,122.0,122.0,122.0,122.0,122.0,0,0
1624618110,122.0,122.0,122.0,122.0,122.0,0,0
1624618115,122.0,122.0,122.0,122.0,122.0,0,0
1624618120,122.0,122.0,122.0,122.0,122.0,0,0
1624618125,122.0,122.0,122.0,122.0,122.0,0,0
1624618130,122.0,122.0,122.0,122.0,122.0,0,0
1624618135,122.0,122.0,122.0,122.0,122.0,0,0
1624618140,122.0,122.0,122.0,122.0,122.0,0,0
1624618145,122.0,122.0,122.0,122.0,122.0,0,0
1624618150,122.0,122.0,122.0,122.0,122.0,0,0
1624618155,122.0,122.0,122.0,122.0,122.0,0,0
1624618160,122.0,122.0,122.0,122.0,122.0,0,0
1624618165,122.0,122.0,122.0,122.0,122.0,0,0
1624618170,122.0,122.0,122.0,122.0,122.0,0,0
1624618175,122.0,122.0,122.0,122.0,122.0,0,0
1624618180,122.0,122.0,122.0,122.0,122.0,0,0
1624618185,122.0,122.0,122.0,122.0,122.0,0,0
1624618190,122.0,122.0,122.0,122.0,122.0,0,0
1624618195,122.0,122.0,122.0,122.0,122.0,0,0
1624618200,121.99,121.99,121.31,121.31,121.455,5,3
1624618205,121.31,121.31,121.31,121.31,121.31,0,0
1624618210,121.31,121.31,121.31,121.31,121.31,0,0
1624618215,121.31,121.31,121.31,121.31,121.31,0,0
1624618220,121.31,121.31,121.31,121.31,121.31,0,0
1624618225,121.31,121.31,121.31,121.31,121.31,0,0
1624618230,121.31,121.31,121.31,121.31,121.31,0,0
1624618235,121.31,121.31,121.31,121.31,121.31,0,0
1624618240,121.31,121.31,121.31,121.31,121.31,0,0
1624618245,121.31,121.31,121.31,121.31,121.31,0,0
1624618250,121.31,121.31,121.31,121.31,121.31,0,0
1624618255,121.31,121.31,121.31,121.31,121.31,0,0
1624618260,121.31,121.31,121.31,121.31,121.31,0,0
1624618265,121.31,121.31,121.31,121.31,121.31,0,0
1624618270,121.31,121.31,121.31,121.31,121.31,0,0
1624618275,121.31,121.31,121.31,121.31,121.31,0,0
1624618280,121.31,121.31,121.31,121.31,121.31,0,0
1624618285,121.31,121.31,121.31,121.31,121.31,0,0
1624618290,122.7,122.7,122.7,122.7,122.7,1,1
1624618295,122.7,122.7,122.7,122.7,122.7,0,0
1624618300,122.7,122.7,122.7,122.7,122.7,0,0
1624618305,122.7,122.7,122.7,122.7,122.7,0,0
1624618310,122.7,122.7,122.7,122.7,122.7,0,0
1624618315,122.7,122.7,122.7,122.7,122.7,0,0
1624618320,122.7,122.7,122.7,122.7,122.7,0,0
1624618325,122.7,122.7,122.7,122.7,122.7,0,0
1624618330,122.7,122.7,122.7,122.7,122.7,0,0
1624618335,122.7,122.7,122.7,122.7,122.7,0,0
1624618340,122.7,122.7,122.7,122.7,122.7,0,0
1624618345,122.7,122.7,122.7,122.7,122.7,0,0
1624618350,122.7,122.7,122.7,122.7,122.7,0,0
1624618355,122.7,122.7,122.7,122.7,122.7,0,0
1624618360,122.7,122.7,122.7,122.7,122.7,0,0
1624618365,122.7,122.7,122.7,122.7,122.7,0,0
1624618370,122.7,122.7,122.7,122.7,122.7,0,0
1624618375,122.7,122.7,122.7,122.7,122.7,0,0
1624618380,122.7,122.7,122.7,122.7,122.7,0,0
1624618385,122.7,122.7,122.7,122.7,122.7,0,0
1624618390,122.7,122.7,122.7,122.7,122.7,0,0
1624618395,122.7,122.7,122.7,122.7,122.7,0,0
1624618400,122.7,122.7,122.7,122.7,122.7,0,0
1624618405,122.85,122.85,122.8,122.8,122.825,2,2
1624618410,122.8,122.8,122.8,122.8,122.8,0,0
1624618415,122.8,122.8,122.8,122.8,122.8,0,0
1624618420,122.8,122.8,122.8,122.8,122.8,0,0
1624618425,122.8,122.8,122.8,122.8,122.8,0,0
1624618430,122.8,122.8,122.8,122.8,122.8,0,0
1624618435,122.8,122.8,122.8,122.8,122.8,0,0
1624618440,122.8,122.8,122.8,122.8,122.8,0,0
1624618445,122.8,122.8,122.8,122.8,122.8,0,0
1624618450,122.8,122.8,122.8,122.8,122.8,0,0
1624618455,122.8,122.8,122.8,122.8,122.8,0,0
1624618460,122.8,122.8,122.8,122.8,122.8,0,0
1624618465,122.8,122.8,122.8,122.8,122.8,0,0
1624618470,122.8,122.8,122.8,122.8,122.8,0,0
1624618475,122.8,122.8,122.8,122.8,122.8,0,0
1624618480,122.8,122.8,122.8,122.8,122.8,0,0
1624618485,122.8,122.8,122.8,122.8,122.8,0,0
1624618490,122.8,122.8,122.8,122.8,122.8,0,0
1624618495,122.8,122.8,122.8,122.8,122.8,0,0
1624618500,122.8,122.8,122.8,122.8,122.8,0,0
1624618505,122.8,122.8,122.8,122.8,122.8,0,0
1624618510,122.8,122.8,122.8,122.8,122.8,0,0
1624618515,122.8,122.8,122.8,122.8,122.8,0,0
1624618520,122.8,122.8,122.8,122.8,122.8,0,0
1624618525,122.8,122.8,122.8,122.8,122.8,0,0
1624618530,122.8,122.8,122.8,122.8,122.8,0,0
1624618535,122.8,122.8,122.8,122.8,122.8,0,0
1624618540,122.8,122.8,122.8,122.8,122.8,0,0
1624618545,122.8,122.8,122.8,122.8,122.8,0,0
1624618550,122.8,122.8,122.8,122.8,122.8,0,0
1624618555,122.8,122.8,122.8,122.8,122.8,0,0
1624618560,122.8,122.8,122.8,122.8,122.8,0,0
1624618565,122.8,122.8,122.8,122.8,122.8,0,0
1624618570,122.8,122.8,122.8,122.8,122.8,0,0
1624618575,122.8,122.8,122.8,122.8,122.8,0,0
1624618580,122.8,122.8,122.8,122.8,122.8,0,0
1624618585,122.8,122.8,122.8,122.8,122.8,0,0
1624618590,122.8,122.8,122.8,122.8,122.8,0,0
1624618595,122.8,122.8,122.8,122.8,122.8,0,0
1624618600,122.8,122.8,122.8,122.8,122.8,0,0
1624618605,122.8,122.8,122.8,122.8,122.8,0,0
1624618610,122.8,122.8,122.8,122.8,122.8,0,0
1624618615,122.8,122.8,122.8,122.8,122.8,0,0
1624618620,122.8,122.8,122.8,122.8,122.8,0,0
1624618625,122.8,122.8,122.8,122.8,122.8,0,0
1624618630,122.8,122.8,122.8,122.8,122.8,0,0
1624618635,122.8,122.8,122.8,122.8,122.8,0,0
1624618640,122.8,122.8,122.8,122.8,122.8,0,0
1624618645,122.8,122.8,122.8,122.8,122.8,0,0
1624618650,122.8,122.8,122.8,122.8,122.8,0,0
1624618655,122.8,122.8,122.8,122.8,122.8,0,0
1624618660,122.8,122.8,122.8,122.8,122.8,0,0
1624618665,122.8,122.8,122.8,122.8,122.8,0,0
1624618670,122.8,122.8,122.8,122.8,122.8,0,0
1624618675,122.8,122.8,122.8,122.8,122.8,0,0
1624618680,122.8,122.8,122.8,122.8,122.8,0,0
1624618685,122.8,122.8,122.8,122.8,122.8,0,0
1624618690,122.8,122.8,122.8,122.8,122.8,0,0
1624618695,122.8,122.8,122.8,122.8,122.8,0,0
1624618700,122.8,122.8,122.8,122.8,122.8,0,0
1624618705,122.8,122.8,122.8,122.8,122.8,0,0
1624618710,122.8,122.8,122.8,122.8,122.8,0,0
1624618715,122.8,122.8,122.8,122.8,122.8,0,0
1624618720,122.8,122.8,122.8,122.8,122.8,0,0
1624618725,122.8,122.8,122.8,122.8,122.8,0,0
1624618730,122.8,122.8,122.8,122.8,122.8,0,0
1624618735,122.8,122.8,122.8,122.8,122.8,0,0
1624618740,122.8,122.8,122.8,122.8,122.8,0,0
1624618745,122.8,122.8,122.8,122.8,122.8,0,0
1624618750,122.8,122.8,122.8,122.8,122.8,0,0
1624618755,122.8,122.8,122.8,122.8,122.8,0,0
1624618760,122.8,122.8,122.8,122.8,122.8,0,0
1624618765,122.8,122.8,122.8,122.8,122.8,0,0
1624618770,122.8,122.8,122.8,122.8,122.8,0,0
1624618775,122.8,122.8,122.8,122.8,122.8,0,0
1624618780,122.8,122.8,122.8,122.8,122.8,0,0
1624618785,122.8,122.8,122.8,122.8,122.8,0,0
1624618790,122.8,122.8,122.8,122.8,122.8,0,0
1624618795,122.8,122.8,122.8,122.8,122.8,0,0
1624618800,123.0,124.0,123.0,124.0,123.685,3,3
1624618805,124.0,124.0,124.0,124.0,124.0,0,0
1624618810,124.99,125.0,124.99,125.0,124.997,3,2
1624618815,125.0,125.0,125.0,125.0,125.0,0,0
1624618820,125.0,125.0,125.0,125.0,125.0,0,0
1624618825,125.0,125.0,125.0,125.0,125.0,0,0
1624618830,125.0,125.0,125.0,125.0,125.0,0,0
1624618835,125.0,125.0,125.0,125.0,125.0,0,0
1624618840,125.0,125.0,125.0,125.0,125.0,0,0
1624618845,125.0,125.0,125.0,125.0,125.0,0,0
1624618850,125.0,125.0,125.0,125.0,125.0,0,0
1624618855,125.0,125.0,125.0,125.0,125.0,0,0
1624618860,125.0,125.0,125.0,125.0,125.0,0,0
1624618865,125.0,125.0,125.0,125.0,125.0,0,0
1624618870,125.0,125.0,125.0,125.0,125.0,0,0
1624618875,125.0,125.0,125.0,125.0,125.0,0,0
1624618880,126.36,126.36,126.36,126.36,126.36,1,1
1624618885,126.36,126.36,126.36,126.36,126.36,0,0
1624618890,126.36,126.36,126.36,126.36,126.36,0,0
1624618895,125.5,125.5,125.5,125.5,125.5,1,1
1624618900,125.5,125.5,125.5,125.5,125.5,0,0
1624618905,125.5,125.5,125.5,125.5,125.5,0,0
